Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-gj4p,branch-67ii,branch-b6g2,branch-ahcf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: word,Spreadsheet: stim,Spreadsheet: step,Spreadsheet: list,Spreadsheet: left,Spreadsheet: right,Spreadsheet: progress,Spreadsheet: randomized_trial,Spreadsheet: type,Spreadsheet: condition,Store: target
43,1773236179926,11/03/2026 13:36:19,1773236179926,-5,11/03/2026 08:36:19,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,2,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.9999999985157046,0,2.9999999985157046,2.9999999985157046,0,2.9999999985157046,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,1,,,
44,1773236180272,11/03/2026 13:36:20,1773236180272,-5,11/03/2026 08:36:20,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,2,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,348.9000000007509,333.90000000000873,348.9000000007509,348.9000000007509,333.90000000000873,348.9000000007509,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,1,,,
45,1773236180272,11/03/2026 13:36:20,1773236180272,-5,11/03/2026 08:36:20,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,2,phonetic categorization,soundplay,x8jhtp,2,continue,,,349.19999999777065,333.90000000000873,349.19999999777065,349.19999999777065,333.90000000000873,349.19999999777065,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,1,,,
46,1773236181014,11/03/2026 13:36:21,1773236181014,-5,11/03/2026 08:36:21,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,2,phonetic categorization,2AFC,6i7z8o,3,response,d,,756.5000000007421,750.5,756.5000000007421,756.5000000007421,750.5,756.5000000007421,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,1,,,
47,1773236182209,11/03/2026 13:36:22,1773236182209,-5,11/03/2026 08:36:22,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,2,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.599999998507,1201.0999999999913,1201.599999998507,1201.599999998507,1201.0999999999913,1201.599999998507,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+15.wav,,1,t,d,288,1,,,
48,1773236182710,11/03/2026 13:36:22,1773236182710,-5,11/03/2026 08:36:22,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,3,phonetic categorization,fixation,99n54d,1,timedOut,,,501.1000000000058,500.40000000000873,501.1000000000058,501.1000000000058,500.40000000000873,501.1000000000058,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+65.wav,,1,t,d,288,1,,,
49,1773236182712,11/03/2026 13:36:22,1773236182712,-5,11/03/2026 08:36:22,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,3,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.5999999985069735,0,2.5999999985069735,2.5999999985069735,0,2.5999999985069735,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+65.wav,,1,t,d,288,1,,,
50,1773236183149,11/03/2026 13:36:23,1773236183149,-5,11/03/2026 08:36:23,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,3,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,439.599999998507,433.5,439.599999998507,439.599999998507,433.5,439.599999998507,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+65.wav,,1,t,d,288,1,,,
51,1773236183149,11/03/2026 13:36:23,1773236183149,-5,11/03/2026 08:36:23,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,3,phonetic categorization,soundplay,x8jhtp,2,continue,,,439.89999999925203,433.5,439.89999999925203,439.89999999925203,433.5,439.89999999925203,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dip,dip_+65.wav,,1,t,d,288,1,,,
52,1773236184030,11/03/2026 13:36:24,1773236184030,-5,11/03/2026 08:36:24,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,3,phonetic categorization,2AFC,6i7z8o,3,response,t,,887.5000000007421,884.1999999999971,887.5000000007421,887.5000000007421,884.1999999999971,887.5000000007421,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dip,dip_+65.wav,,1,t,d,288,1,,,
53,1773236185228,11/03/2026 13:36:25,1773236185228,-5,11/03/2026 08:36:25,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,3,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.5999999977648,1201.1000000000058,1201.5999999977648,1201.5999999977648,1201.1000000000058,1201.5999999977648,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dip,dip_+65.wav,,1,t,d,288,1,,,
54,1773236185728,11/03/2026 13:36:25,1773236185728,-5,11/03/2026 08:36:25,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,4,phonetic categorization,fixation,99n54d,1,timedOut,,,500.499999997759,500.09999999999127,500.499999997759,500.499999997759,500.09999999999127,500.499999997759,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+30.wav,,1,t,d,288,1,,,
55,1773236185731,11/03/2026 13:36:25,1773236185731,-5,11/03/2026 08:36:25,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,4,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.6000000007479684,0,2.6000000007479684,2.6000000007479684,0,2.6000000007479684,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+30.wav,,1,t,d,288,1,,,
56,1773236186087,11/03/2026 13:36:26,1773236186087,-5,11/03/2026 08:36:26,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,4,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,358.89999999776774,350.40000000000873,358.89999999776774,358.89999999776774,350.40000000000873,358.89999999776774,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+30.wav,,1,t,d,288,1,,,
57,1773236186087,11/03/2026 13:36:26,1773236186087,-5,11/03/2026 08:36:26,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,4,phonetic categorization,soundplay,x8jhtp,2,continue,,,359.3000000000029,350.40000000000873,359.3000000000029,359.3000000000029,350.40000000000873,359.3000000000029,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,dil,dill_+30.wav,,1,t,d,288,1,,,
58,1773236186822,11/03/2026 13:36:26,1773236186822,-5,11/03/2026 08:36:26,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,4,phonetic categorization,2AFC,6i7z8o,3,response,d,,743.2999999985041,733.8999999999942,743.2999999985041,743.2999999985041,733.8999999999942,743.2999999985041,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,dil,dill_+30.wav,,1,t,d,288,1,,,
59,1773236188014,11/03/2026 13:36:28,1773236188014,-5,11/03/2026 08:36:28,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,4,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.800000000745,1201,1201.800000000745,1201.800000000745,1201,1201.800000000745,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,dil,dill_+30.wav,,1,t,d,288,1,,,
60,1773236188515,11/03/2026 13:36:28,1773236188515,-5,11/03/2026 08:36:28,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,5,phonetic categorization,fixation,99n54d,1,timedOut,,,501.30000000074506,500.6999999999971,501.30000000074506,501.30000000074506,500.6999999999971,501.30000000074506,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+80.wav,,1,t,d,288,1,,,
61,1773236188516,11/03/2026 13:36:28,1773236188516,-5,11/03/2026 08:36:28,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,5,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,2.4999999992578523,0,2.4999999992578523,2.4999999992578523,0,2.4999999992578523,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+80.wav,,1,t,d,288,1,,,
62,1773236188893,11/03/2026 13:36:28,1773236188893,-5,11/03/2026 08:36:28,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,5,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,379.39999999776774,366.90000000000873,379.39999999776774,379.39999999776774,366.90000000000873,379.39999999776774,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+80.wav,,1,t,d,288,1,,,
63,1773236188894,11/03/2026 13:36:28,1773236188894,-5,11/03/2026 08:36:28,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,5,phonetic categorization,soundplay,x8jhtp,2,continue,,,379.8000000000029,366.90000000000873,379.8000000000029,379.8000000000029,366.90000000000873,379.8000000000029,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_+80.wav,,1,t,d,288,1,,,
64,1773236190326,11/03/2026 13:36:30,1773236190326,-5,11/03/2026 08:36:30,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,5,phonetic categorization,2AFC,6i7z8o,3,response,t,,1444.8999999999942,1434.699999999997,1444.8999999999942,1444.8999999999942,1434.699999999997,1444.8999999999942,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_+80.wav,,1,t,d,288,1,,,
65,1773236191517,11/03/2026 13:36:31,1773236191517,-5,11/03/2026 08:36:31,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,5,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.699999999997,1200.699999999997,1201.699999999997,1201.699999999997,1200.699999999997,1201.699999999997,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_+80.wav,,1,t,d,288,1,,,
66,1773236192019,11/03/2026 13:36:32,1773236192019,-5,11/03/2026 08:36:32,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,6,phonetic categorization,fixation,99n54d,1,timedOut,,,502.80000000074506,500.3999999999942,502.80000000074506,502.80000000074506,500.3999999999942,502.80000000074506,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-100.wav,,1,t,d,288,1,,,
67,1773236192021,11/03/2026 13:36:32,1773236192021,-5,11/03/2026 08:36:32,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,6,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,4.400000000750879,0,4.400000000750879,4.400000000750879,0,4.400000000750879,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-100.wav,,1,t,d,288,1,,,
68,1773236192445,11/03/2026 13:36:32,1773236192445,-5,11/03/2026 08:36:32,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,6,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,428.6000000000058,417.3000000000029,428.6000000000058,428.6000000000058,417.3000000000029,428.6000000000058,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-100.wav,,1,t,d,288,1,,,
69,1773236192445,11/03/2026 13:36:32,1773236192445,-5,11/03/2026 08:36:32,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,6,phonetic categorization,soundplay,x8jhtp,2,continue,,,428.79999999926076,417.3000000000029,428.79999999926076,428.79999999926076,417.3000000000029,428.79999999926076,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-100.wav,,1,t,d,288,1,,,
70,1773236193414,11/03/2026 13:36:33,1773236193414,-5,11/03/2026 08:36:33,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,6,phonetic categorization,2AFC,6i7z8o,3,response,t,,979.3000000000029,967.3000000000029,979.3000000000029,979.3000000000029,967.3000000000029,979.3000000000029,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_-100.wav,,1,t,d,288,1,,,
71,1773236194603,11/03/2026 13:36:34,1773236194603,-5,11/03/2026 08:36:34,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,6,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.8999999985099,1201.300000000003,1201.8999999985099,1201.8999999985099,1201.300000000003,1201.8999999985099,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-100.wav,,1,t,d,288,1,,,
72,1773236195104,11/03/2026 13:36:35,1773236195104,-5,11/03/2026 08:36:35,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,7,phonetic categorization,fixation,99n54d,1,timedOut,,,501.89999999925203,500,501.89999999925203,501.89999999925203,500,501.89999999925203,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-10.wav,,1,t,d,288,1,,,
73,1773236195106,11/03/2026 13:36:35,1773236195106,-5,11/03/2026 08:36:35,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,7,phonetic categorization,soundplay,x8jhtp,2,info,audio started,,3.7999999977619154,0,3.7999999977619154,3.7999999977619154,0,3.7999999977619154,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-10.wav,,1,t,d,288,1,,,
74,1773236195442,11/03/2026 13:36:35,1773236195442,-5,11/03/2026 08:36:35,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,7,phonetic categorization,soundplay,x8jhtp,2,info,audio finished,,339.1999999999971,333.6999999999971,339.1999999999971,339.1999999999971,333.6999999999971,339.1999999999971,0,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-10.wav,,1,t,d,288,1,,,
75,1773236195442,11/03/2026 13:36:35,1773236195442,-5,11/03/2026 08:36:35,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,7,phonetic categorization,soundplay,x8jhtp,2,continue,,,339.50000000074215,333.6999999999971,339.50000000074215,339.50000000074215,333.6999999999971,339.50000000074215,1,0,0,,Audio Clip,Audio,1,object-207,phonetic categorization,din,din_-10.wav,,1,t,d,288,1,,,
76,1773236196311,11/03/2026 13:36:36,1773236196311,-5,11/03/2026 08:36:36,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,7,phonetic categorization,2AFC,6i7z8o,3,response,t,,874.0999999977648,867.6000000000058,874.0999999977648,874.0999999977648,867.6000000000058,874.0999999977648,0,0,0,,Keyboard Response,Keyboard Response,2,object-119,phonetic categorization,din,din_-10.wav,,1,t,d,288,1,,,
77,1773236197506,11/03/2026 13:36:37,1773236197506,-5,11/03/2026 08:36:37,255858,16,task-pkec,,53641867,BLINDED,15404649,,complete,,69b16ed03097627b802e9442,computer,Desktop or Laptop,Windows 10,Chrome 145.0.0.0,2560x1440,1209x793,,,0,Phonetic categorization,32,spreadsheet1_dt_t left,pass,,,$${overridespreadsheet},spreadsheet1_dt_t left,7,phonetic categorization,1.2 second pause,dp6plq,4,timedOut,,,1201.999999997759,1201.199999999997,1201.999999997759,1201.999999997759,1201.199999999997,1201.999999997759,1,0,0,,Time Limit,screen,0,screen,phonetic categorization,din,din_-10.wav,,1,t,d,288,1,,,
